data,ticker,peso,dinheiro_por_acao,preco_compra,quantidade_acoes,preco_fechamento_ajustado
2013-10-28,KEPL3,0.5,10452.308621575174,2.27,4624.915319281051,2.26
2013-10-28,MAGG3,0.5,9936.807864470451,30.65,342.53043310825404,29.01
2013-10-29,KEPL3,0.5,10544.806927960795,2.27,4624.915319281051,2.28
2013-10-29,MAGG3,0.5,9669.634126646011,30.65,342.53043310825404,28.23
2013-10-30,KEPL3,0.5,10591.056081153607,2.27,4624.915319281051,2.29
2013-10-30,MAGG3,0.5,9669.634126646011,30.65,342.53043310825404,28.23
2013-10-31,KEPL3,0.5,10637.305234346417,2.27,4624.915319281051,2.3
2013-10-31,MAGG3,0.5,9717.588387281168,30.65,342.53043310825404,28.37
2013-11-01,KEPL3,0.5,10729.803540732037,2.27,4624.915319281051,2.32
2013-11-01,MAGG3,0.5,9279.149432902603,30.65,342.53043310825404,27.09
2013-11-04,KEPL3,0.5,10822.301847117658,2.27,4624.915319281051,2.34
2013-11-04,MAGG3,0.5,9450.414649456729,30.65,342.53043310825404,27.59
2013-11-05,KEPL3,0.5,10868.55100031047,2.27,4624.915319281051,2.35
2013-11-05,MAGG3,0.5,9375.057954172913,30.65,342.53043310825404,27.37
2013-11-06,BEMA3,0.5,10422.581612870319,7.74,1307.7266766462133,7.97
2013-11-06,KEPL3,0.5,10121.80447724169,2.35,4307.150841379443,2.35
2013-11-07,BEMA3,0.5,10147.959010774615,7.74,1307.7266766462133,7.76
2013-11-07,KEPL3,0.5,10121.80447724169,2.35,4307.150841379443,2.35
2013-11-08,BEMA3,0.5,10487.967946702629,7.74,1307.7266766462133,8.02
2013-11-08,KEPL3,0.5,10164.875985655484,2.35,4307.150841379443,2.36
2013-11-11,BEMA3,0.5,10487.967946702629,7.74,1307.7266766462133,8.02
2013-11-11,KEPL3,0.5,10337.162019310663,2.35,4307.150841379443,2.4
2013-11-12,BEMA3,0.5,10540.27701376848,7.74,1307.7266766462133,8.06
2013-11-12,KEPL3,0.5,10897.091628689988,2.35,4307.150841379443,2.53
2013-11-13,BEMA3,0.5,10396.427079337396,7.74,1307.7266766462133,7.95
2013-11-13,KEPL3,0.5,11241.663696000345,2.35,4307.150841379443,2.61
2013-11-14,BEMA3,0.5,10527.199747002018,7.74,1307.7266766462133,8.05
2013-11-14,KEPL3,0.5,11500.092746483111,2.35,4307.150841379443,2.67
2013-11-18,BEMA3,0.5,10592.586080834328,7.74,1307.7266766462133,8.1
2013-11-18,KEPL3,0.5,11758.521796965879,2.35,4307.150841379443,2.73
2013-11-19,BEMA3,0.5,10461.813413169706,7.74,1307.7266766462133,8.0
2013-11-19,KEPL3,0.5,12232.308389517617,2.35,4307.150841379443,2.84
2013-11-21,BEMA3,0.5,10409.504346103857,7.74,1307.7266766462133,7.96
2013-11-21,KEPL3,0.5,12964.52403255212,2.35,4307.150841379443,3.01
2013-11-22,BEMA3,0.5,10265.654411672773,7.74,1307.7266766462133,7.85
2013-11-22,KEPL3,0.5,13438.31062510386,2.35,4307.150841379443,3.12
2013-11-25,BEMA3,0.5,10134.881744008153,7.74,1307.7266766462133,7.75
2013-11-25,KEPL3,0.5,13696.739675586628,2.35,4307.150841379443,3.18
2013-11-26,BEMA3,0.5,10121.80447724169,7.74,1307.7266766462133,7.74
2013-11-26,KEPL3,0.5,13481.382133517654,2.35,4307.150841379443,3.13
2013-11-27,BEMA3,0.5,10174.11354430754,7.74,1307.7266766462133,7.78
2013-11-27,KEPL3,0.5,13869.025709241807,2.35,4307.150841379443,3.22
2013-11-28,BEMA3,0.5,10004.109076343531,7.74,1307.7266766462133,7.65
2013-11-28,KEPL3,0.5,14515.098335448722,2.35,4307.150841379443,3.37
2013-11-29,BEMA3,0.5,10252.577144906312,7.74,1307.7266766462133,7.84
2013-11-29,KEPL3,0.5,15161.170961655638,2.35,4307.150841379443,3.52
2013-12-02,BEMA3,0.5,10344.118012271547,7.74,1307.7266766462133,7.91
2013-12-02,KEPL3,0.5,15290.385486897021,2.35,4307.150841379443,3.55
2013-12-03,BEMA3,0.5,10357.19527903801,7.74,1307.7266766462133,7.92
2013-12-03,KEPL3,0.5,14988.88492800046,2.35,4307.150841379443,3.48
2013-12-04,BEMA3,0.5,10592.586080834328,7.74,1307.7266766462133,8.1
2013-12-04,KEPL3,0.5,15075.027944828049,2.35,4307.150841379443,3.5
2013-12-05,BEMA3,0.5,10749.513282031874,7.74,1307.7266766462133,8.22
2013-12-05,KEPL3,0.5,14256.669284965956,2.35,4307.150841379443,3.31
2013-12-06,BEMA3,0.5,10932.595016762341,7.74,1307.7266766462133,8.36
2013-12-06,KEPL3,0.5,13567.525150345244,2.35,4307.150841379443,3.15
2013-12-09,BEMA3,0.5,12411.245084653186,8.36,1465.3181918126547,8.47
2013-12-09,KEPL3,0.5,10033.382544625012,3.15,3888.90796303295,2.58
2013-12-10,BEMA3,0.5,12440.55144848944,8.36,1465.3181918126547,8.49
2013-12-10,KEPL3,0.5,11394.500331686544,3.15,3888.90796303295,2.93
2013-12-11,BEMA3,0.5,12484.510994243818,8.36,1465.3181918126547,8.52
2013-12-11,KEPL3,0.5,12327.838242814452,3.15,3888.90796303295,3.17
2013-12-12,BEMA3,0.5,12235.406901635666,8.36,1465.3181918126547,8.35
2013-12-12,KEPL3,0.5,12677.839959487417,3.15,3888.90796303295,3.26
2013-12-13,BEMA3,0.5,12425.898266571312,8.36,1465.3181918126547,8.48
2013-12-13,KEPL3,0.5,12172.281924293135,3.15,3888.90796303295,3.13
2013-12-16,BEMA3,0.5,12777.57463260635,8.36,1465.3181918126547,8.72
2013-12-16,KEPL3,0.5,12405.616402075111,3.15,3888.90796303295,3.19
2013-12-17,BEMA3,0.5,13202.516908232019,8.36,1465.3181918126547,9.01
2013-12-17,KEPL3,0.5,12405.616402075111,3.15,3888.90796303295,3.19
2013-12-18,BEMA3,0.5,13187.863726313892,8.36,1465.3181918126547,9.0
2013-12-18,KEPL3,0.5,12366.727322444782,3.15,3888.90796303295,3.18
2013-12-19,BEMA3,0.5,13114.597816723259,8.36,1465.3181918126547,8.95
2013-12-19,KEPL3,0.5,12327.838242814452,3.15,3888.90796303295,3.17
2013-12-20,BEMA3,0.5,13187.863726313892,8.36,1465.3181918126547,9.0
2013-12-20,KEPL3,0.5,12288.949163184123,3.15,3888.90796303295,3.16
2013-12-23,BEMA3,0.5,13187.863726313892,8.36,1465.3181918126547,9.0
2013-12-23,KEPL3,0.5,12988.952596530053,3.15,3888.90796303295,3.34
